property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,pyramid urban homes 2,sector 86,0.5,9698.0,2.0,2.0,2,6.0,Old Property,573.0,0.0,0.0,0.0,0.0,0.0,1,15
flat,paras dews,sector 106,1.0,7220.0,2.0,2.0,3+,2.0,New Property,940.0,0.0,0.0,0.0,0.0,0.0,0,21
flat,shapoorji pallonji joyville gurugram,sector 102,1.9,10259.0,3.0,3.0,3+,15.0,New Property,1700.0,0.0,0.0,0.0,1.0,0.0,1,174
flat,shapoorji pallonji joyville gurugram,sector 102,1.6,11700.0,2.0,2.0,3,14.0,Moderately Old,1368.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,capital residences 360,sector 70a,1.15,11500.0,2.0,2.0,3,4.0,New Property,1400.0,0.0,0.0,0.0,1.0,0.0,1,132
flat,ansal height 86,sector 86,0.8,5882.0,2.0,2.0,0,1.0,Relatively New,1360.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,gls avenue 51,sector 92,0.39,6077.0,3.0,3.0,3+,6.0,Relatively New,713.0,0.0,0.0,0.0,0.0,0.0,1,104
flat,orchid petals,sector 49,4.16,11700.0,5.0,4.0,3+,14.0,Relatively New,3219.0,1.0,1.0,0.0,0.0,0.0,1,40
flat,ss the leaf,sector 85,1.87,7780.0,3.0,4.0,3,7.0,Relatively New,2225.0,0.0,0.0,0.0,0.0,0.0,1,49
house,shri shyam residency,sector 104,0.62,12400.0,3.0,3.0,1,2.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,1.0,2,8
flat,conscient habitat,sector 99a,0.27,5599.0,2.0,2.0,1,8.0,Relatively New,538.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,adani brahma samsara vilasa,sector 63,3.25,29545.0,3.0,3.0,3,4.0,New Property,2700.0,0.0,0.0,0.0,0.0,1.0,1,41
flat,ireo the corridors,sector 67a,1.4,9433.0,2.0,2.0,2,8.0,Relatively New,1149.0,1.0,0.0,0.0,0.0,1.0,1,90
flat,tata primanti,sector 72,4.25,13076.0,4.0,4.0,3+,0.0,Relatively New,2941.0,0.0,1.0,0.0,0.0,0.0,0,174
flat,godrej,sector 79,2.0,8453.0,3.0,4.0,3+,2.0,Relatively New,2629.0,0.0,1.0,0.0,0.0,0.0,0,156
house,ansal sushant residency,sector 57,4.6,17037.0,6.0,6.0,3,3.0,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,2,102
house,independent,sector 11,0.95,7308.0,5.0,3.0,0,1.0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,1,0
house,international city by sobha phase 1,sector 109,6.0,24691.0,4.0,4.0,3+,2.0,Relatively New,2430.0,1.0,1.0,1.0,1.0,0.0,1,160
house,independent,sector 3,0.55,6707.0,2.0,2.0,1,2.0,Moderately Old,810.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,tulip violet,sector 69,1.29,8227.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,0,86
flat,krisumi waterfall residences,sector 36a,2.3,15551.0,2.0,2.0,2,23.0,Relatively New,1479.0,0.0,0.0,0.0,0.0,0.0,1,58
flat,dlf park place,sector 54,4.85,30180.0,3.0,4.0,3+,6.0,Moderately Old,1607.0245195493706,0.0,1.0,0.0,0.0,0.0,2,158
flat,smart world gems,sector 89,0.9,8159.0,2.0,2.0,2,3.0,New Property,998.0,1.0,0.0,0.0,0.0,1.0,1,95
house,independent,sector 50,13.2,27155.0,6.0,6.0,0,2.0,Moderately Old,4861.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pivotal devaan,sector 84,0.3,6666.0,1.0,1.0,1,14.0,New Property,500.0,0.0,0.0,0.0,0.0,0.0,0,22
house,independent,sector 45,4.49,24455.0,3.0,9.0,3+,3.0,Moderately Old,1836.0,0.0,0.0,0.0,0.0,1.0,0,90
flat,orris aster court premier,sector 85,1.5,5859.0,4.0,5.0,3+,6.0,New Property,2017.0,0.0,1.0,0.0,0.0,0.0,0,28
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4.0,4.0,3,3.0,Relatively New,1975.0071818442975,1.0,1.0,0.0,0.0,0.0,0,113
flat,m3m soulitude,sector 89,1.42,9978.0,3.0,3.0,2,3.0,New Property,1581.0,0.0,0.0,0.0,0.0,0.0,1,15
flat,shree vardhman flora,sector 90,0.65,4814.0,2.0,2.0,3,3.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1,106
flat,signature global solera,sector 107,0.5,7751.0,3.0,2.0,2,6.0,Relatively New,717.0,0.0,0.0,0.0,0.0,1.0,1,15
flat,m3m golfestate,sector 65,5.5,16959.0,3.0,4.0,3,3.0,Relatively New,2803.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,dlf the ultima,sector 81,2.7,12802.0,3.0,3.0,3,15.0,Relatively New,2343.0,0.0,1.0,0.0,0.0,0.0,0,49
flat,tulip violet,sector 69,1.4,8840.0,3.0,3.0,2,1.0,Relatively New,1428.0,0.0,0.0,0.0,0.0,0.0,1,95
flat,ambience creacions,sector 22,6.16,20533.0,4.0,5.0,3+,10.0,New Property,3333.0,0.0,1.0,0.0,1.0,0.0,0,49
house,independent,sector 43,7.85,29074.0,9.0,9.0,3+,3.0,Relatively New,2700.0,1.0,1.0,0.0,1.0,1.0,2,49
flat,dlf regal gardens,sector 90,1.13,6647.0,3.0,3.0,3+,8.0,Relatively New,1566.0,0.0,0.0,0.0,0.0,1.0,1,72
flat,capital residences 360,sector 70a,1.1,7586.0,2.0,2.0,3+,8.0,New Property,1312.0,0.0,0.0,0.0,0.0,0.0,1,60
flat,ireo skyon,sector 60,2.85,13936.0,3.0,4.0,3+,5.0,Relatively New,2045.0631458094144,0.0,1.0,0.0,0.0,0.0,0,174
flat,dlf the ultima,sector 81,2.4,11257.0,3.0,3.0,2,10.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,2,174
flat,tulip violet,sector 69,1.7,8457.0,4.0,4.0,2,10.0,Relatively New,1804.0,1.0,1.0,1.0,1.0,0.0,1,174
flat,indiabulls enigma,sector 110,3.6,10588.0,4.0,5.0,3,7.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,0.0,1,165
flat,signature global solera,sector 107,0.28,5828.0,2.0,2.0,2,0.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,1,45
flat,bestech park view residency,sector 2,0.56,8632.0,1.0,1.0,2,6.0,Moderately Old,723.0,0.0,0.0,0.0,0.0,0.0,1,77
house,independent,sector 12,2.9,10741.0,7.0,7.0,3,2.0,Old Property,2700.0,0.0,0.0,0.0,0.0,0.0,1,7
house,independent,sector 46,2.25,2723.0,4.0,3.0,3,3.0,Relatively New,90.0,1.0,0.0,0.0,0.0,0.0,0,35
flat,la vida by tata housing,sector 113,2.85,12855.0,3.0,3.0,3+,10.0,New Property,2006.0,0.0,1.0,0.0,0.0,0.0,1,72
flat,ats triumph,sector 104,1.95,8515.0,3.0,3.0,3+,3.0,New Property,2544.0,0.0,1.0,0.0,0.0,0.0,1,69
flat,valley view estate,gwal pahari,1.5,8278.0,4.0,4.0,3+,9.0,Old Property,2013.0,1.0,1.0,0.0,0.0,1.0,1,135
house,independent,sector 7,3.1,13778.0,3.0,3.0,2,2.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,1,22
flat,puri diplomatic greens,sector 111,3.45,11694.0,4.0,5.0,3+,10.0,Relatively New,2670.0,0.0,1.0,0.0,0.0,0.0,1,101
flat,godrej,sector 79,1.18,8532.0,2.0,2.0,3,7.0,Relatively New,1252.0,0.0,0.0,0.0,0.0,0.0,1,158
flat,gls avenue 51,sector 92,0.45,6000.0,3.0,3.0,1,10.0,Relatively New,833.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,conscient heritage max,sector 102,2.22,13875.0,3.0,4.0,3+,15.0,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,1,82
house,huda flats,sector 7,2.3,17037.0,5.0,3.0,3+,3.0,Old Property,1350.0,1.0,1.0,0.0,1.0,0.0,1,27
flat,signature global city,sector 37d,1.1,8494.0,3.0,3.0,2,2.0,Under Construction,1439.0,0.0,0.0,0.0,0.0,0.0,1,36
house,independent,sector 12,6.0,35088.0,4.0,6.0,2,2.0,Old Property,1710.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,dlf regency park,sector 28,2.3,11817.0,3.0,3.0,3,7.0,Moderately Old,1777.0,0.0,1.0,0.0,0.0,0.0,1,117
flat,dlf the ultima,sector 81,2.35,11174.0,3.0,3.0,3+,14.0,Relatively New,1550.0,1.0,1.0,0.0,1.0,1.0,2,49
flat,suncity vatsal valley,gwal pahari,1.0,13340.0,2.0,2.0,2,3.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,0,13
flat,sare crescent parc,sector 92,1.0,4778.0,4.0,4.0,3,9.0,Relatively New,2093.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,silverglades the melia,sohna road,0.75,5555.0,2.0,2.0,2,4.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,0.0,1,70
house,vatika india next,sector 82,6.8,20988.0,4.0,4.0,3+,3.0,Relatively New,3240.0,0.0,1.0,0.0,0.0,0.0,2,110
flat,supertech hues,sector 68,0.82,6950.0,2.0,2.0,3+,21.0,Under Construction,1068.0,0.0,0.0,0.0,0.0,1.0,1,72
house,shree krishna homes,sector 104,0.48,5556.0,2.0,2.0,1,1.0,New Property,795.0,1.0,0.0,0.0,1.0,1.0,1,44
house,independent,sector 105,0.5,5556.0,2.0,2.0,0,1.0,Moderately Old,100.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,experion windchants,sector 112,2.6,10651.0,2.0,2.0,3,8.0,Relatively New,2441.0853440991455,0.0,0.0,0.0,0.0,0.0,1,168
flat,vatika gurgaon,sector 83,1.18,6801.0,3.0,3.0,2,14.0,Relatively New,1618.0,0.0,0.0,0.0,0.0,0.0,1,26
flat,ild greens,sector 37c,0.95,9223.0,2.0,2.0,3+,11.0,Relatively New,1179.0,0.0,0.0,1.0,1.0,0.0,0,119
flat,raheja sampada,sector 92,0.9,6569.0,3.0,2.0,3,11.0,Relatively New,1240.0,0.0,0.0,0.0,0.0,0.0,1,88
flat,m3m golfestate,sector 79,1.4,10000.0,2.0,2.0,2,4.0,Relatively New,1556.0,1.0,1.0,1.0,0.0,0.0,2,83
flat,ireo skyon,sector 60,3.75,13392.0,4.0,5.0,3,15.0,Relatively New,2534.0,0.0,1.0,0.0,0.0,0.0,1,167
flat,dlf regal gardens,sector 90,1.15,6325.0,3.0,3.0,3+,18.0,Relatively New,1645.0,0.0,0.0,0.0,1.0,0.0,0,130
flat,vatika xpressions,sector 88b,1.1,8148.0,2.0,4.0,3+,2.0,Under Construction,1350.0,1.0,0.0,0.0,0.0,0.0,1,58
flat,godrej nature plus,sector 33,1.15,11558.0,2.0,2.0,2,15.0,Under Construction,103.0,0.0,0.0,0.0,0.0,0.0,1,38
flat,shree vardhman flora,sector 90,0.65,4961.0,2.0,2.0,3,11.0,Relatively New,1225.0,1.0,0.0,0.0,0.0,0.0,0,49
house,vatika signature villas,sector 82,3.2,14350.0,3.0,4.0,3,1.0,New Property,2160.0,1.0,1.0,1.0,1.0,0.0,1,66
flat,vipul lavanya,sector 81,0.75,5966.0,2.0,2.0,2,7.0,Moderately Old,1397.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,emaar palm gardens,sector 83,1.4,9675.0,3.0,3.0,3,11.0,Relatively New,1582.0,0.0,1.0,0.0,0.0,0.0,2,58
flat,microtek greenburg,sector 86,1.65,8707.0,3.0,4.0,3,8.0,Relatively New,1715.0,0.0,1.0,0.0,0.0,0.0,1,124
flat,puri emerald bay,sector 104,1.32,8516.0,2.0,2.0,2,10.0,Relatively New,1403.0,0.0,0.0,0.0,0.0,0.0,1,128
flat,antriksh heights,sector 84,0.94,7000.0,3.0,2.0,3+,10.0,New Property,1222.0,1.0,0.0,0.0,0.0,0.0,0,89
flat,railway officers rpf society,sector 9a,1.3,5039.0,4.0,4.0,3+,9.0,Old Property,2580.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2,3.0,New Property,1278.0,1.0,0.0,0.0,0.0,0.0,1,122
flat,g l s arawali homes,sohna road,0.26,4513.0,2.0,2.0,2,1.0,Moderately Old,521.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,adani m2k oyster grande,sector 102,2.61,10046.0,3.0,3.0,3,14.0,Relatively New,2200.0,1.0,1.0,0.0,0.0,0.0,1,21
flat,adani aangan arcade,sector 89,0.5,7763.0,2.0,2.0,1,4.0,Relatively New,672.0,0.0,0.0,0.0,0.0,0.0,2,69
flat,tulip violet,sector 69,1.68,10071.0,3.0,3.0,2,0.0,Relatively New,1510.0,0.0,0.0,0.0,0.0,0.0,1,157
flat,godrej oasis,sector 88a,1.45,8367.0,2.0,2.0,3+,9.0,Relatively New,133.0,1.0,0.0,0.0,0.0,0.0,2,85
flat,dlf regal gardens,sector 90,1.25,7167.0,3.0,3.0,2,11.0,Relatively New,1578.0,0.0,0.0,0.0,0.0,1.0,1,14
flat,godrej,sector 79,1.93,8532.0,3.0,4.0,3+,5.0,Relatively New,2047.0,0.0,1.0,0.0,0.0,0.0,1,158
flat,vipul belmonte,sector 53,6.0,24489.0,3.0,4.0,3+,6.0,Moderately Old,2217.0,0.0,1.0,0.0,0.0,1.0,0,26
house,independent,sector 7,2.0,11111.0,2.0,2.0,1,2.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,1,0
house,dlf city plots,sector 26,12.5,38580.0,4.0,5.0,2,2.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,0.0,0,121
flat,ambience creacions,sector 22,1.99,14420.0,2.0,2.0,2,9.0,New Property,1285.0,1.0,1.0,0.0,1.0,0.0,1,20
flat,vatika xpressions,sector 88b,0.92,7360.0,2.0,2.0,2,3.0,Relatively New,1300.0,0.0,0.0,0.0,1.0,0.0,1,174
flat,tata primanti,sector 72,6.75,19285.0,4.0,4.0,3+,0.0,New Property,4000.0,0.0,1.0,0.0,0.0,0.0,0,174
flat,avl 36 gurgaon,sector 36a,0.65,8953.0,2.0,2.0,2,7.0,Relatively New,657.0,0.0,0.0,0.0,0.0,0.0,1,89
flat,ats triumph,sector 104,2.6,8813.0,4.0,4.0,3+,16.0,Relatively New,3064.0,0.0,1.0,0.0,0.0,0.0,0,150
flat,dlf the skycourt,sector 86,1.72,8916.0,3.0,3.0,1,8.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,1.0,0,49
flat,bptp mansions park prime,sector 66,3.0,10853.0,4.0,4.0,3,3.0,Relatively New,2700.0,1.0,1.0,0.0,1.0,1.0,0,174
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4.0,4.0,3,12.0,Relatively New,3165.0,0.0,1.0,0.0,0.0,0.0,1,20
flat,pivotal devaan,sector 84,0.41,7032.0,2.0,2.0,2,10.0,New Property,565.0,0.0,0.0,0.0,0.0,0.0,0,23
flat,pivotal devaan,sector 84,0.35,6003.0,2.0,2.0,1,4.0,Relatively New,528.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,tulip violet,sector 69,1.52,9632.0,3.0,3.0,2,4.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0,156
flat,sare green parc phase 3,sector 92,0.95,4856.0,4.0,3.0,3,4.0,Moderately Old,1770.0,0.0,0.0,0.0,0.0,0.0,1,67
flat,dlf new town heights,sector 86,1.3,6735.0,3.0,3.0,3,12.0,Moderately Old,1747.0,0.0,1.0,0.0,0.0,0.0,0,165
flat,bestech spa signature,sector 81,4.45,10595.0,4.0,4.0,3+,8.0,Relatively New,3850.0,1.0,1.0,0.0,1.0,1.0,0,49
flat,rof ananda,sector 95,0.37,5744.0,3.0,2.0,1,6.0,Relatively New,716.0,0.0,0.0,0.0,1.0,0.0,0,72
flat,park view apartment,sector 56,1.74,7565.0,3.0,3.0,3+,2.0,Old Property,2400.0,0.0,1.0,0.0,1.0,0.0,0,104
flat,imperia the esfera,sector 37c,0.99,5500.0,3.0,3.0,1,10.0,New Property,1643.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,511 sarahah tower,sector 12,0.6,8333.0,2.0,2.0,1,0.0,New Property,800.0,0.0,0.0,0.0,1.0,0.0,2,0
flat,ireo the corridors,sector 67a,1.3,10031.0,2.0,2.0,2,1.0,New Property,1296.0,0.0,0.0,0.0,0.0,0.0,1,55
flat,residency grand,sector 52,5.0,9615.0,5.0,5.0,3+,2.0,Moderately Old,5200.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,paras dews,sector 106,0.97,8818.0,2.0,2.0,3,6.0,New Property,1200.0,0.0,0.0,0.0,1.0,0.0,0,174
flat,shree vardhman flora,sector 90,1.0,5128.0,3.0,4.0,3,8.0,New Property,1765.0,0.0,1.0,0.0,0.0,0.0,1,95
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3.0,3,2.0,Relatively New,1493.0,1.0,1.0,0.0,0.0,0.0,0,168
flat,emaar palm heights,sector 77,1.75,11666.0,3.0,3.0,3+,11.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,1,94
flat,m3m urbana,sector 67,1.0,12106.0,1.0,1.0,1,17.0,Relatively New,826.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,dlf the ultima,sector 81,2.25,10553.0,3.0,3.0,3+,6.0,New Property,1929.0,0.0,1.0,0.0,0.0,0.0,2,168
flat,mvn athens,sohna road,0.26,5397.0,2.0,2.0,1,5.0,Relatively New,535.0,0.0,0.0,0.0,0.0,0.0,1,95
flat,parsvnath green ville,sector 48,1.5,8787.0,3.0,3.0,3,1.0,Old Property,1600.0,0.0,0.0,0.0,0.0,0.0,0,128
house,independent,sector 105,0.7,5833.0,3.0,2.0,2,1.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,zara aavaas,sector 104,0.22,7302.0,1.0,2.0,2,2.0,New Property,335.0,0.0,0.0,0.0,0.0,0.0,1,60
flat,puri diplomatic greens,sector 111,3.5,11864.0,4.0,5.0,3+,10.0,Relatively New,2700.0,0.0,1.0,0.0,0.0,0.0,0,49
flat,palam vihar society,sector 2,3.35,7444.0,4.0,4.0,3+,2.0,New Property,5000.0,1.0,0.0,0.0,0.0,0.0,1,66
flat,ambience creacions,sector 22,3.5,19444.0,3.0,4.0,3+,8.0,New Property,2000.0,0.0,1.0,0.0,0.0,0.0,0,57
flat,green court,sector 90,0.45,7188.0,2.0,2.0,1,2.0,New Property,696.0,0.0,0.0,0.0,0.0,0.0,0,42
flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,3.0,3.0,3+,8.0,New Property,1619.0,0.0,0.0,0.0,0.0,0.0,1,23
flat,sukhshanti apartment,sector 56,1.7,7727.0,3.0,3.0,3,4.0,Moderately Old,2200.0,1.0,0.0,0.0,0.0,0.0,1,49
flat,eldeco accolade,sohna road,1.35,6136.0,3.0,3.0,3,2.0,New Property,2444.0,0.0,1.0,0.0,0.0,0.0,1,72
house,independent,sector 23,2.9,11600.0,4.0,4.0,3,2.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,0,43
flat,pioneer araya,sector 62,9.95,20995.0,4.0,6.0,3,12.0,Relatively New,3933.0,0.0,1.0,0.0,1.0,0.0,0,138
flat,tata primanti,sector 72,5.0,11111.0,4.0,4.0,3+,2.0,Moderately Old,4500.0,1.0,1.0,0.0,1.0,1.0,0,174
flat,corona optus,sector 37c,1.44,7236.0,3.0,3.0,3+,2.0,Relatively New,1789.0,1.0,1.0,0.0,0.0,1.0,1,49
flat,mapsko casa bella,sector 82,3.0,6134.0,4.0,6.0,3+,25.0,Relatively New,4425.0,0.0,1.0,0.0,1.0,0.0,0,119
flat,godrej nature plus,sector 33,1.5,9677.0,3.0,3.0,3,6.0,Under Construction,1403.0,1.0,0.0,0.0,0.0,0.0,1,72
flat,trisara our homes 3,sohna road,0.4,4478.0,2.0,2.0,2,1.0,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pareena coban residences,sector 99a,1.23,6159.0,3.0,5.0,3,5.0,Relatively New,1807.0,0.0,1.0,0.0,0.0,0.0,1,99
flat,emaar palm gardens,sector 83,1.72,9052.0,3.0,3.0,3,4.0,Relatively New,1600.0,0.0,1.0,0.0,0.0,0.0,0,165
house,independent,sector 31,4.6,32258.0,2.0,2.0,2,2.0,Moderately Old,1426.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,dlf regal gardens,sector 90,1.25,10416.0,3.0,3.0,3,18.0,Moderately Old,1437.0,0.0,1.0,0.0,0.0,0.0,1,100
flat,ambience creacions,sector 22,2.55,13709.0,3.0,3.0,3,5.0,Relatively New,1860.0919104238092,0.0,0.0,0.0,0.0,0.0,2,49
house,independent,sector 4,0.4,8889.0,1.0,1.0,0,1.0,Moderately Old,450.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,shree vardhman victoria,sector 70,1.25,9259.0,2.0,2.0,3,3.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1,43
flat,emaar mgf the palm drive,sector 66,3.98,18090.0,3.0,4.0,3+,2.0,Moderately Old,2200.1105583195135,0.0,1.0,0.0,0.0,0.0,0,123
flat,bptp astaire gardens,sector 70a,1.2,7058.0,3.0,3.0,3+,2.0,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,2,38
house,independent,sector 3 phase 3 extension,0.7,7007.0,2.0,3.0,1,1.0,Relatively New,999.0,0.0,0.0,1.0,1.0,0.0,1,29
flat,godrej frontier,sector 80,1.1,5705.0,3.0,3.0,3,8.0,Moderately Old,1580.0,0.0,1.0,0.0,0.0,0.0,1,111
flat,satya the hermitage,sector 103,0.99,6655.0,3.0,4.0,3+,2.0,Relatively New,1731.0,0.0,1.0,0.0,1.0,0.0,1,174
flat,smartworld one dxp,sector 113,2.0,11074.0,3.0,3.0,3,12.0,New Property,1806.0,0.0,0.0,0.0,0.0,0.0,1,70
house,raj villas,sector 52,8.0,25543.0,6.0,5.0,3+,4.0,Moderately Old,3132.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,emaar mgf emerald floors premier,sector 65,2.79,14126.0,4.0,4.0,3+,2.0,Relatively New,2194.0,1.0,1.0,0.0,0.0,0.0,2,174
flat,breez global heights,sohna road,0.25,7002.0,1.0,1.0,1,1.0,Relatively New,386.0,0.0,0.0,0.0,0.0,0.0,1,57
flat,bestech park view residency,sector 2,1.4,7865.0,3.0,3.0,3+,8.0,Moderately Old,1611.0,0.0,0.0,0.0,0.0,0.0,1,92
flat,spaze privvy the address,sector 93,1.45,8033.0,3.0,4.0,2,12.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0,96
flat,m3m golfestate,sector 65,7.0,18181.0,3.0,3.0,2,12.0,Moderately Old,4278.0,0.0,0.0,1.0,0.0,0.0,1,60
flat,antriksh heights,sector 84,0.88,4821.0,3.0,3.0,3,16.0,Relatively New,1652.0,0.0,0.0,0.0,1.0,0.0,1,67
flat,dlf the ultima,sector 81,2.5,11726.0,3.0,3.0,2,20.0,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,2,174
flat,pareena coban residences,sector 99a,1.56,7811.0,3.0,5.0,3,4.0,New Property,1807.0,0.0,1.0,0.0,0.0,1.0,1,49
house,nitin vihar,sector 33,0.85,9444.0,3.0,2.0,0,1.0,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,1,15
flat,chd avenue,sector 71,1.4,7945.0,3.0,3.0,2,1.0,Moderately Old,1958.0,0.0,0.0,0.0,1.0,0.0,0,125
flat,ild greens,sector 37c,1.05,7500.0,3.0,3.0,3,4.0,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,0,5
flat,hcbs sports ville,sohna road,0.28,3768.0,2.0,2.0,1,11.0,Relatively New,743.0,0.0,0.0,0.0,0.0,0.0,1,38
house,dlf city phase 1,sector 26,4.5,33333.0,3.0,3.0,2,2.0,Moderately Old,1350.0,1.0,1.0,0.0,0.0,0.0,1,70
house,sai kripa floors 5,sector 11,0.9,11250.0,2.0,5.0,3,3.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,dlf express greens,manesar,1.2,6505.0,3.0,4.0,2,5.0,Relatively New,1670.0,0.0,1.0,0.0,0.0,1.0,1,43
flat,orris carnation residency,sector 85,0.72,4881.0,3.0,3.0,2,9.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,shree vardhman victoria,sector 70,1.67,14384.0,3.0,5.0,3,5.0,Moderately Old,1527.0,0.0,1.0,0.0,0.0,0.0,1,108
flat,puri emerald bay,sector 104,1.5,9678.0,2.0,2.0,2,7.0,Under Construction,1403.0,0.0,0.0,0.0,0.0,1.0,1,43
flat,tulip lemon,sector 69,0.6,10000.0,2.0,1.0,1,12.0,Relatively New,667.0,0.0,0.0,0.0,0.0,0.0,1,23
flat,signature andour heights,sector 71,0.59,8428.0,2.0,2.0,1,6.0,Moderately Old,639.0,0.0,0.0,0.0,0.0,0.0,1,67
flat,conscient heritage max,sector 102,2.0,9306.0,3.0,4.0,3+,13.0,Relatively New,1900.0,1.0,1.0,0.0,0.0,0.0,0,174
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,2.0,2.0,2,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1,120
flat,ats tourmaline,sector 109,2.3,8897.0,3.0,4.0,3+,10.0,New Property,2339.0,0.0,1.0,0.0,0.0,1.0,1,74
house,unitech espace,sector 50,11.0,40741.0,4.0,4.0,3+,2.0,Moderately Old,2700.0,0.0,1.0,0.0,0.0,0.0,0,88
flat,aipl the peaceful homes,sector 70a,2.5,10638.0,3.0,4.0,3,8.0,Relatively New,2127.0,0.0,1.0,1.0,0.0,0.0,0,174
flat,shree vardhman flora,sector 90,0.86,6254.0,3.0,4.0,3,0.0,Relatively New,1525.0,0.0,1.0,0.0,0.0,0.0,0,84
flat,ardee city,sector 52,1.5,9146.0,4.0,4.0,3,3.0,Old Property,1484.0,0.0,0.0,0.0,0.0,0.0,1,65
flat,smart world gems,sector 89,0.86,7796.0,2.0,3.0,3,4.0,Under Construction,998.0,0.0,0.0,0.0,0.0,0.0,1,45
flat,cghs airport apartment,sector 47,1.65,7857.0,3.0,3.0,3,1.0,Old Property,1906.0,0.0,0.0,0.0,0.0,1.0,0,136
flat,experion the heartsong,sector 108,1.2,6825.0,3.0,3.0,3+,10.0,Relatively New,1275.53,1.0,0.0,0.0,0.0,0.0,1,93
flat,ss the leaf,sector 85,2.2,6934.0,4.0,5.0,3+,4.0,Relatively New,2545.0,0.0,0.0,0.0,0.0,0.0,1,106
flat,pareena laxmi apartments,sector 99a,0.32,5786.0,2.0,2.0,2,11.0,New Property,502.0,0.0,0.0,0.0,0.0,0.0,1,66
flat,sahara grace,sector 28,4.3,12420.0,3.0,4.0,3,5.0,Old Property,3133.0,0.0,1.0,1.0,0.0,0.0,1,24
flat,apex our homes,sector 37c,0.38,4108.0,2.0,2.0,1,9.0,Relatively New,925.0,0.0,0.0,0.0,0.0,0.0,1,65
flat,ats marigold,sector 89,1.7,9714.0,3.0,3.0,3+,8.0,Under Construction,1944.0,1.0,0.0,0.0,0.0,0.0,1,65
flat,tulip leaf,sector 69,2.07,11423.0,3.0,3.0,3,16.0,Relatively New,1640.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,m3m woodshire,sector 107,1.02,6649.0,2.0,2.0,3,6.0,Relatively New,1388.0,1.0,0.0,0.0,0.0,0.0,1,112
